idx,population,X,Y,Z,dT_or_R,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
0,B_mid_truth_600k_1100k,20,31.135,35.119,31.135,1.08835e+06,1.05216e+06,0.966741,10000000,20.05,86.8615,3999,596704,3999
1,C_bridge_truth_1100k_1200k,20,31.135,146.719,31.135,1.19961e+06,1.2294e+06,1.02483,10000000,20.05,91.9415,3979,584868,3979
2,C_bridge_truth_1100k_1200k,20,31.135,267.509,31.135,1.19748e+06,1.26848e+06,1.05929,10000000,20.05,98.3674,3959,581040,3959
3,D_high_truth_gt1200k,20,31.135,379.109,31.135,1.23869e+06,1.30634e+06,1.05462,10000000,20.05,101.88,3939,581759,3939
4,D_high_truth_gt1200k,20,31.135,499.899,31.135,1.21589e+06,1.30147e+06,1.07038,10000000,20.05,104.516,3919,582538,3919
5,D_high_truth_gt1200k,20,31.135,611.499,31.135,1.2445e+06,1.32224e+06,1.06247,10000000,20.05,105.733,3899,581991,3899
6,D_high_truth_gt1200k,20,31.135,732.289,31.135,1.21826e+06,1.30887e+06,1.07437,10000000,20.05,106.315,3879,581395,3879
7,D_high_truth_gt1200k,20,31.135,843.889,31.135,1.24818e+06,1.32594e+06,1.0623,10000000,20.05,106.518,3859,582566,3859
8,D_high_truth_gt1200k,20,31.135,964.679,31.135,1.21753e+06,1.31062e+06,1.07646,10000000,20.05,106.83,3839,580980,3839
9,B_mid_truth_600k_1100k,20,46.703,35.119,46.703,870338,819947,0.942102,10000000,25.3842,109.061,3999,349280,3999
10,B_mid_truth_600k_1100k,20,46.703,146.719,46.703,983893,996630,1.01295,10000000,25.3842,112.727,3979,336704,3979
11,B_mid_truth_600k_1100k,20,46.703,267.509,46.703,984156,1.03684e+06,1.05353,10000000,25.3842,120.959,3959,335186,3959
12,B_mid_truth_600k_1100k,20,46.703,379.109,46.703,1.02816e+06,1.07395e+06,1.04454,10000000,25.3842,124.382,3939,336395,3939
13,B_mid_truth_600k_1100k,20,46.703,499.899,46.703,1.0027e+06,1.06994e+06,1.06706,10000000,25.3842,128.158,3919,335440,3919
14,B_mid_truth_600k_1100k,20,46.703,611.499,46.703,1.03759e+06,1.08989e+06,1.05041,10000000,25.3842,129.017,3899,336817,3899
15,B_mid_truth_600k_1100k,20,46.703,732.289,46.703,1.00583e+06,1.07735e+06,1.07111,10000000,25.3842,130.586,3879,335503,3879
16,B_mid_truth_600k_1100k,20,46.703,843.889,46.703,1.03885e+06,1.09358e+06,1.05268,10000000,25.3842,130.311,3859,336846,3859
17,B_mid_truth_600k_1100k,20,46.703,964.679,46.703,1.00628e+06,1.0791e+06,1.07236,10000000,25.3842,131.152,3839,335226,3839
18,B_mid_truth_600k_1100k,20,62.27,35.119,62.27,745725,675070,0.905253,10000000,37.0321,127.139,3999,151333,3999
19,B_mid_truth_600k_1100k,20,62.27,146.719,62.27,863352,852724,0.98769,10000000,37.0321,128.923,3979,140687,3978
20,B_mid_truth_600k_1100k,20,62.27,267.509,62.27,865461,890731,1.0292,10000000,37.0321,138.586,3959,138954,3958
21,B_mid_truth_600k_1100k,20,62.27,379.109,62.27,908065,930399,1.0246,10000000,37.0321,141.758,3939,140376,3938
22,B_mid_truth_600k_1100k,20,62.27,499.899,62.27,881959,923948,1.04761,10000000,37.0321,146.329,3919,138540,3918
23,B_mid_truth_600k_1100k,20,62.27,611.499,62.27,916244,946372,1.03288,10000000,37.0321,147.025,3899,139587,3898
24,B_mid_truth_600k_1100k,20,62.27,732.289,62.27,884518,931357,1.05295,10000000,37.0321,149.275,3879,138977,3878
25,B_mid_truth_600k_1100k,20,62.27,843.889,62.27,919062,950061,1.03373,10000000,37.0321,148.685,3859,139977,3858
26,B_mid_truth_600k_1100k,20,62.27,964.679,62.27,884362,933104,1.05512,10000000,37.0321,149.822,3839,138732,3838
27,B_mid_truth_600k_1100k,20,77.838,35.119,77.838,879436,825618,0.938804,10000000,25.3841,109.552,3998,349542,3998
28,B_mid_truth_600k_1100k,20,77.838,146.719,77.838,999396,1.00409e+06,1.00469,10000000,25.3841,113.115,3978,339055,3978
29,B_mid_truth_600k_1100k,20,77.838,267.509,77.838,996039,1.04471e+06,1.04886,10000000,25.3841,121.381,3958,336086,3958
30,B_mid_truth_600k_1100k,20,77.838,379.109,77.838,1.0419e+06,1.08209e+06,1.03857,10000000,25.3841,125.085,3938,337375,3938
31,B_mid_truth_600k_1100k,20,77.838,499.899,77.838,1.01174e+06,1.07802e+06,1.0655,10000000,25.3841,128.283,3918,335779,3918
32,B_mid_truth_600k_1100k,20,77.838,611.499,77.838,1.05037e+06,1.09809e+06,1.04543,10000000,25.3841,129.52,3898,337244,3898
33,B_mid_truth_600k_1100k,20,77.838,732.289,77.838,1.01641e+06,1.08542e+06,1.0679,10000000,25.3841,130.985,3878,336400,3878
34,B_mid_truth_600k_1100k,20,77.838,843.889,77.838,1.05178e+06,1.10177e+06,1.04753,10000000,25.3841,131.097,3858,336935,3858
35,B_mid_truth_600k_1100k,20,77.838,964.679,77.838,1.01788e+06,1.08716e+06,1.06806,10000000,25.3841,131.798,3838,336406,3838
36,C_bridge_truth_1100k_1200k,20,93.406,35.119,93.406,1.11092e+06,1.06541e+06,0.959033,10000000,20.05,88.0595,3998,599217,3998
37,D_high_truth_gt1200k,20,93.406,146.719,93.406,1.22726e+06,1.24625e+06,1.01547,10000000,20.05,93.6498,3978,583669,3978
38,D_high_truth_gt1200k,20,93.406,267.509,93.406,1.2261e+06,1.28614e+06,1.04897,10000000,20.05,99.8055,3958,583597,3958
39,D_high_truth_gt1200k,20,93.406,379.109,93.406,1.27027e+06,1.32456e+06,1.04274,10000000,20.05,103.616,3938,583828,3938
40,D_high_truth_gt1200k,20,93.406,499.899,93.406,1.24172e+06,1.31952e+06,1.06266,10000000,20.05,105.924,3918,582269,3918
41,D_high_truth_gt1200k,20,93.406,611.499,93.406,1.27884e+06,1.34057e+06,1.04827,10000000,20.05,107.089,3898,584067,3898
42,D_high_truth_gt1200k,20,93.406,732.289,93.406,1.24577e+06,1.32692e+06,1.06514,10000000,20.05,107.988,3878,582539,3878
43,D_high_truth_gt1200k,20,93.406,843.889,93.406,1.27929e+06,1.34424e+06,1.05077,10000000,20.05,108.456,3858,583641,3858
44,D_high_truth_gt1200k,20,93.406,964.679,93.406,1.24589e+06,1.32865e+06,1.06642,10000000,20.05,108.483,3838,582784,3838
45,B_mid_truth_600k_1100k,20,108.973,35.119,108.973,884290,830935,0.939663,10000000,25.384,109.366,3998,350835,3998
46,B_mid_truth_600k_1100k,20,108.973,146.719,108.973,1.00267e+06,1.01113e+06,1.00844,10000000,25.384,113.425,3978,338094,3978
47,B_mid_truth_600k_1100k,20,108.973,267.509,108.973,1.00206e+06,1.0521e+06,1.04993,10000000,25.384,121.461,3958,336010,3958
48,B_mid_truth_600k_1100k,20,108.973,379.109,108.973,1.04788e+06,1.08973e+06,1.03994,10000000,25.384,125.384,3938,336811,3938
49,B_mid_truth_600k_1100k,20,108.973,499.899,108.973,1.0195e+06,1.08555e+06,1.06479,10000000,25.384,128.388,3918,336888,3918
50,B_mid_truth_600k_1100k,20,108.973,611.499,108.973,1.05503e+06,1.10575e+06,1.04808,10000000,25.384,129.573,3898,336942,3898
51,B_mid_truth_600k_1100k,20,108.973,732.289,108.973,1.02369e+06,1.09295e+06,1.06765,10000000,25.384,131.342,3878,336134,3878
52,B_mid_truth_600k_1100k,20,108.973,843.889,108.973,1.05744e+06,1.10941e+06,1.04915,10000000,25.384,131.129,3858,336702,3858
53,B_mid_truth_600k_1100k,20,108.973,964.679,108.973,1.02232e+06,1.09467e+06,1.07077,10000000,25.384,131.544,3838,336636,3838
54,B_mid_truth_600k_1100k,20,124.541,35.119,124.541,753352,684351,0.908408,10000000,37.0323,127.198,3997,151581,3997
55,B_mid_truth_600k_1100k,20,124.541,146.719,124.541,876214,865416,0.987677,10000000,37.0323,129.038,3977,141030,3978
56,B_mid_truth_600k_1100k,20,124.541,267.509,124.541,874754,904178,1.03364,10000000,37.0323,138.444,3957,139215,3957
57,B_mid_truth_600k_1100k,20,124.541,379.109,124.541,919691,944280,1.02674,10000000,37.0323,141.96,3937,140268,3937
58,B_mid_truth_600k_1100k,20,124.541,499.899,124.541,890813,937687,1.05262,10000000,37.0323,146.467,3917,139087,3918
59,B_mid_truth_600k_1100k,20,124.541,611.499,124.541,928469,960297,1.03428,10000000,37.0323,146.876,3897,139799,3898
60,B_mid_truth_600k_1100k,20,124.541,732.289,124.541,896257,945065,1.05446,10000000,37.0323,148.918,3877,139153,3877
61,B_mid_truth_600k_1100k,20,124.541,843.889,124.541,931729,963947,1.03458,10000000,37.0323,148.593,3857,139783,3857
62,B_mid_truth_600k_1100k,20,124.541,964.679,124.541,896709,946785,1.05584,10000000,37.0323,150.164,3837,139621,3837
63,B_mid_truth_600k_1100k,20,140.108,35.119,140.108,884493,835820,0.944971,10000000,25.3844,109.574,3997,348956,3997
64,B_mid_truth_600k_1100k,20,140.108,146.719,140.108,1.00442e+06,1.01766e+06,1.01318,10000000,25.3844,113.444,3977,337698,3977
65,B_mid_truth_600k_1100k,20,140.108,267.509,140.108,1.00445e+06,1.05892e+06,1.05423,10000000,25.3844,121.375,3957,336474,3957
66,B_mid_truth_600k_1100k,20,140.108,379.109,140.108,1.04971e+06,1.09676e+06,1.04482,10000000,25.3844,124.923,3937,337496,3937
67,B_mid_truth_600k_1100k,20,140.108,499.899,140.108,1.0191e+06,1.09246e+06,1.07199,10000000,25.3844,128.185,3917,336158,3917
68,B_mid_truth_600k_1100k,20,140.108,611.499,140.108,1.05911e+06,1.11276e+06,1.05066,10000000,25.3844,129.411,3897,337955,3897
69,B_mid_truth_600k_1100k,20,140.108,732.289,140.108,1.02319e+06,1.09982e+06,1.0749,10000000,25.3844,130.754,3877,336216,3877
70,B_mid_truth_600k_1100k,20,140.108,843.889,140.108,1.0614e+06,1.1164e+06,1.05181,10000000,25.3844,130.554,3857,337900,3857
71,B_mid_truth_600k_1100k,20,140.108,964.679,140.108,1.02512e+06,1.10153e+06,1.07454,10000000,25.3844,131.547,3837,335961,3837
72,C_bridge_truth_1100k_1200k,20,155.676,35.119,155.676,1.11365e+06,1.07744e+06,0.967485,10000000,20.05,88.2388,3997,598476,3997
73,D_high_truth_gt1200k,20,155.676,146.719,155.676,1.23315e+06,1.26159e+06,1.02306,10000000,20.05,93.3277,3977,585465,3977
74,D_high_truth_gt1200k,20,155.676,267.509,155.676,1.23004e+06,1.30203e+06,1.05852,10000000,20.05,99.5133,3957,583717,3957
75,D_high_truth_gt1200k,20,155.676,379.109,155.676,1.27796e+06,1.34089e+06,1.04924,10000000,20.05,103.07,3937,586616,3937
76,D_high_truth_gt1200k,20,155.676,499.899,155.676,1.24588e+06,1.33558e+06,1.072,10000000,20.05,105.831,3917,581838,3917
77,D_high_truth_gt1200k,20,155.676,611.499,155.676,1.28583e+06,1.35687e+06,1.05525,10000000,20.05,106.987,3897,585370,3897
78,D_high_truth_gt1200k,20,155.676,732.289,155.676,1.2499e+06,1.34292e+06,1.07443,10000000,20.05,107.494,3877,583723,3877
79,D_high_truth_gt1200k,20,155.676,843.889,155.676,1.28638e+06,1.36049e+06,1.05761,10000000,20.05,108.267,3857,585021,3857
80,D_high_truth_gt1200k,20,155.676,964.679,155.676,1.2501e+06,1.34462e+06,1.07561,10000000,20.05,108.259,3837,583222,3837
81,B_mid_truth_600k_1100k,20,171.243,499.899,171.243,1.02304e+06,1.09868e+06,1.07394,10000000,25.3837,128.069,3917,337009,3917
82,B_mid_truth_600k_1100k,20,171.243,611.499,171.243,1.05947e+06,1.11908e+06,1.05626,10000000,25.3837,128.876,3897,337712,3897
83,B_mid_truth_600k_1100k,20,171.243,732.289,171.243,1.02382e+06,1.106e+06,1.08026,10000000,25.3837,130.425,3877,335568,3877
84,B_mid_truth_600k_1100k,20,171.243,843.889,171.243,1.06165e+06,1.12268e+06,1.05749,10000000,25.3837,130.672,3857,336827,3857
85,B_mid_truth_600k_1100k,20,171.243,964.679,171.243,1.02668e+06,1.10768e+06,1.07889,10000000,25.3837,131.248,3837,336807,3837
86,B_mid_truth_600k_1100k,20,186.811,35.119,186.811,755882,692105,0.915626,10000000,37.0323,126.259,3997,151690,3996
87,B_mid_truth_600k_1100k,20,186.811,146.719,186.811,877278,876228,0.998803,10000000,37.0323,128.559,3977,140176,3977
88,B_mid_truth_600k_1100k,20,186.811,267.509,186.811,875530,915474,1.04562,10000000,37.0323,137.644,3957,138997,3956
89,B_mid_truth_600k_1100k,20,186.811,379.109,186.811,923039,955841,1.03554,10000000,37.0323,141.073,3937,139917,3937
90,B_mid_truth_600k_1100k,20,186.811,499.899,186.811,893929,949001,1.06161,10000000,37.0323,145.606,3917,139180,3916
91,B_mid_truth_600k_1100k,20,186.811,611.499,186.811,930752,971748,1.04405,10000000,37.0323,146.319,3897,139768,3897
92,B_mid_truth_600k_1100k,20,186.811,732.289,186.811,896582,956277,1.06658,10000000,37.0323,148.116,3877,139582,3876
93,B_mid_truth_600k_1100k,20,186.811,843.889,186.811,934940,975327,1.0432,10000000,37.0323,147.556,3857,140560,3856
94,B_mid_truth_600k_1100k,20,186.811,964.679,186.811,897772,957953,1.06703,10000000,37.0323,149.206,3837,139022,3837
95,B_mid_truth_600k_1100k,20,202.379,35.119,202.379,886549,844186,0.952216,10000000,25.3837,108.602,3996,350967,3996
96,B_mid_truth_600k_1100k,20,202.379,146.719,202.379,1.00656e+06,1.02901e+06,1.02231,10000000,25.3837,112.274,3976,338604,3976
97,B_mid_truth_600k_1100k,20,202.379,267.509,202.379,1.00588e+06,1.07061e+06,1.06436,10000000,25.3837,120.304,3956,336631,3956
98,B_mid_truth_600k_1100k,20,202.379,379.109,202.379,1.0507e+06,1.10872e+06,1.05523,10000000,25.3837,124.234,3936,336652,3936
99,B_mid_truth_600k_1100k,20,202.379,499.899,202.379,1.02222e+06,1.1041e+06,1.0801,10000000,25.3837,127.415,3916,336701,3916
100,B_mid_truth_600k_1100k,20,202.379,611.499,202.379,1.05993e+06,1.12458e+06,1.061,10000000,25.3837,128.315,3896,337956,3896
101,B_mid_truth_600k_1100k,20,202.379,732.289,202.379,1.02432e+06,1.11134e+06,1.08496,10000000,25.3837,129.919,3876,336173,3876
102,B_mid_truth_600k_1100k,20,202.379,843.889,202.379,1.06103e+06,1.12813e+06,1.06325,10000000,25.3837,129.758,3856,337143,3856
103,B_mid_truth_600k_1100k,20,202.379,964.679,202.379,1.02495e+06,1.113e+06,1.0859,10000000,25.3837,130.706,3836,336106,3836
104,C_bridge_truth_1100k_1200k,20,217.946,35.119,217.946,1.11295e+06,1.08784e+06,0.977436,10000000,20.05,87.7235,3996,596423,3996
105,D_high_truth_gt1200k,20,217.946,146.719,217.946,1.23366e+06,1.27485e+06,1.03339,10000000,20.05,92.4105,3976,586065,3976
106,D_high_truth_gt1200k,20,217.946,267.509,217.946,1.23022e+06,1.31555e+06,1.06936,10000000,20.05,98.582,3956,583869,3956
107,D_high_truth_gt1200k,20,217.946,379.109,217.946,1.2756e+06,1.35463e+06,1.06196,10000000,20.05,102.537,3936,584643,3936
108,D_high_truth_gt1200k,20,217.946,499.899,217.946,1.24588e+06,1.34897e+06,1.08274,10000000,20.05,104.922,3916,582784,3916
109,D_high_truth_gt1200k,20,217.946,611.499,217.946,1.28201e+06,1.37043e+06,1.06897,10000000,20.05,106.064,3896,583260,3896
110,D_high_truth_gt1200k,20,217.946,732.289,217.946,1.25081e+06,1.35616e+06,1.08423,10000000,20.05,106.981,3876,583396,3876
111,D_high_truth_gt1200k,20,217.946,843.889,217.946,1.28577e+06,1.37396e+06,1.06859,10000000,20.05,107.081,3856,584326,3856
112,D_high_truth_gt1200k,20,217.946,964.679,217.946,1.2513e+06,1.3578e+06,1.08511,10000000,20.05,107.382,3836,582436,3836
113,B_mid_truth_600k_1100k,20,233.514,35.119,233.514,885759,847506,0.956813,10000000,25.3843,108.2,3996,349633,3996
114,B_mid_truth_600k_1100k,20,233.514,146.719,233.514,1.0057e+06,1.03361e+06,1.02775,10000000,25.3843,111.566,3976,338794,3976
115,B_mid_truth_600k_1100k,20,233.514,267.509,233.514,1.00348e+06,1.07524e+06,1.07151,10000000,25.3843,119.71,3956,335576,3956
116,B_mid_truth_600k_1100k,20,233.514,379.109,233.514,1.04859e+06,1.1134e+06,1.06181,10000000,25.3843,123.386,3936,336264,3936
117,B_mid_truth_600k_1100k,20,233.514,499.899,233.514,1.02235e+06,1.10858e+06,1.08434,10000000,25.3843,126.574,3916,336830,3916
118,B_mid_truth_600k_1100k,20,233.514,611.499,233.514,1.05843e+06,1.12912e+06,1.06678,10000000,25.3843,127.752,3896,337671,3896
119,B_mid_truth_600k_1100k,20,233.514,732.289,233.514,1.02373e+06,1.11573e+06,1.08986,10000000,25.3843,129.371,3876,335268,3876
120,B_mid_truth_600k_1100k,20,233.514,843.889,233.514,1.05983e+06,1.13262e+06,1.06868,10000000,25.3843,128.959,3856,338018,3856
121,B_mid_truth_600k_1100k,20,233.514,964.679,233.514,1.02407e+06,1.11735e+06,1.09109,10000000,25.3843,129.926,3836,334877,3836
122,B_mid_truth_600k_1100k,20,249.082,35.119,249.082,756289,697862,0.922745,10000000,37.0323,125.263,3995,151307,3995
123,B_mid_truth_600k_1100k,20,249.082,146.719,249.082,876498,884504,1.00913,10000000,37.0323,127.214,3975,140607,3976
124,B_mid_truth_600k_1100k,20,249.082,267.509,249.082,875052,923859,1.05578,10000000,37.0323,136.122,3955,139254,3955
125,B_mid_truth_600k_1100k,20,249.082,379.109,249.082,921862,964273,1.04601,10000000,37.0323,139.728,3935,139890,3936
126,B_mid_truth_600k_1100k,20,249.082,499.899,249.082,893549,957088,1.07111,10000000,37.0323,144.021,3915,139571,3915
127,B_mid_truth_600k_1100k,20,249.082,611.499,249.082,928534,979905,1.05532,10000000,37.0323,144.398,3895,139757,3895
128,B_mid_truth_600k_1100k,20,249.082,732.289,249.082,897535,964187,1.07426,10000000,37.0323,146.51,3875,139687,3876
129,B_mid_truth_600k_1100k,20,249.082,843.889,249.082,931533,983376,1.05565,10000000,37.0323,145.957,3855,140413,3855
130,B_mid_truth_600k_1100k,20,249.082,964.679,249.082,897340,965799,1.07629,10000000,37.0323,147.308,3835,139527,3836
131,B_mid_truth_600k_1100k,20,264.649,35.119,264.649,884765,850107,0.960828,10000000,25.3843,107.219,3995,351011,3995
132,B_mid_truth_600k_1100k,20,264.649,146.719,264.649,1.00614e+06,1.0373e+06,1.03097,10000000,25.3843,111.162,3975,339211,3975
133,B_mid_truth_600k_1100k,20,264.649,267.509,264.649,1.00256e+06,1.07884e+06,1.07609,10000000,25.3843,118.904,3955,335939,3955
134,B_mid_truth_600k_1100k,20,264.649,379.109,264.649,1.04894e+06,1.11699e+06,1.06487,10000000,25.3843,122.665,3935,337493,3935
135,B_mid_truth_600k_1100k,20,264.649,499.899,264.649,1.0185e+06,1.11193e+06,1.09173,10000000,25.3843,125.931,3915,335965,3915
136,B_mid_truth_600k_1100k,20,264.649,611.499,264.649,1.0572e+06,1.13252e+06,1.07124,10000000,25.3843,126.856,3895,336966,3895
137,B_mid_truth_600k_1100k,20,264.649,732.289,264.649,1.02373e+06,1.11896e+06,1.09303,10000000,25.3843,128.349,3875,336489,3875
138,B_mid_truth_600k_1100k,20,264.649,843.889,264.649,1.06047e+06,1.13595e+06,1.07117,10000000,25.3843,128.193,3855,338079,3855
139,B_mid_truth_600k_1100k,20,264.649,964.679,264.649,1.02346e+06,1.12055e+06,1.09487,10000000,25.3843,128.699,3835,337040,3835
140,C_bridge_truth_1100k_1200k,20,280.217,35.119,280.217,1.11114e+06,1.09596e+06,0.986342,10000000,20.05,86.4403,3995,597276,3995
141,D_high_truth_gt1200k,20,280.217,146.719,280.217,1.2292e+06,1.28518e+06,1.04554,10000000,20.05,91.1071,3975,584984,3975
142,D_high_truth_gt1200k,20,280.217,267.509,280.217,1.22751e+06,1.32565e+06,1.07995,10000000,20.05,97.4289,3955,584246,3955
143,D_high_truth_gt1200k,20,280.217,379.109,280.217,1.27189e+06,1.36472e+06,1.07299,10000000,20.05,101.195,3935,582778,3935
144,D_high_truth_gt1200k,20,280.217,499.899,280.217,1.24265e+06,1.35858e+06,1.0933,10000000,20.05,103.329,3915,583659,3915
145,D_high_truth_gt1200k,20,280.217,611.499,280.217,1.28133e+06,1.38014e+06,1.07712,10000000,20.05,104.77,3895,583693,3895
146,D_high_truth_gt1200k,20,280.217,732.289,280.217,1.24752e+06,1.36556e+06,1.09462,10000000,20.05,105.31,3875,583562,3875
147,D_high_truth_gt1200k,20,280.217,843.889,280.217,1.28484e+06,1.38354e+06,1.07682,10000000,20.05,105.893,3855,585216,3855
148,D_high_truth_gt1200k,20,280.217,964.679,280.217,1.24838e+06,1.36712e+06,1.09512,10000000,20.05,105.922,3835,583572,3835
149,B_mid_truth_600k_1100k,20,295.784,35.119,295.784,883583,851894,0.964136,10000000,25.3837,106.457,3995,350488,3995
150,B_mid_truth_600k_1100k,20,295.784,146.719,295.784,1.00206e+06,1.03993e+06,1.03779,10000000,25.3837,110.088,3975,338022,3975
151,B_mid_truth_600k_1100k,20,295.784,267.509,295.784,999639,1.08122e+06,1.08161,10000000,25.3837,117.933,3955,336568,3955
152,B_mid_truth_600k_1100k,20,295.784,379.109,295.784,1.04702e+06,1.11927e+06,1.06901,10000000,25.3837,121.324,3935,337696,3935
153,B_mid_truth_600k_1100k,20,295.784,499.899,295.784,1.01474e+06,1.11396e+06,1.09777,10000000,25.3837,124.747,3915,335711,3915
154,B_mid_truth_600k_1100k,20,295.784,611.499,295.784,1.05386e+06,1.13457e+06,1.07658,10000000,25.3837,125.648,3895,336719,3895
155,B_mid_truth_600k_1100k,20,295.784,732.289,295.784,1.0198e+06,1.12086e+06,1.0991,10000000,25.3837,127.266,3875,335678,3875
156,B_mid_truth_600k_1100k,20,295.784,843.889,295.784,1.05603e+06,1.13793e+06,1.07756,10000000,25.3837,127.185,3855,337675,3855
157,B_mid_truth_600k_1100k,20,295.784,964.679,295.784,1.01983e+06,1.12242e+06,1.10059,10000000,25.3837,127.721,3835,336678,3835
158,B_mid_truth_600k_1100k,20,311.352,35.119,311.352,752782,700764,0.930899,10000000,37.0323,122.893,3994,152102,3994
159,B_mid_truth_600k_1100k,20,311.352,146.719,311.352,874039,889036,1.01716,10000000,37.0323,125.086,3974,140825,3975
160,B_mid_truth_600k_1100k,20,311.352,267.509,311.352,870462,927961,1.06606,10000000,37.0323,133.984,3954,139112,3954
161,B_mid_truth_600k_1100k,20,311.352,379.109,311.352,916748,968103,1.05602,10000000,37.0323,137.365,3934,140337,3934
162,B_mid_truth_600k_1100k,20,311.352,499.899,311.352,886532,960467,1.0834,10000000,37.0323,141.805,3914,138555,3914
163,B_mid_truth_600k_1100k,20,311.352,611.499,311.352,925079,983254,1.06289,10000000,37.0323,141.785,3894,140570,3894
164,B_mid_truth_600k_1100k,20,311.352,732.289,311.352,892705,967292,1.08355,10000000,37.0323,144.469,3874,138957,3875
165,B_mid_truth_600k_1100k,20,311.352,843.889,311.352,926592,986569,1.06473,10000000,37.0323,143.695,3854,140281,3855
166,B_mid_truth_600k_1100k,20,311.352,964.679,311.352,891872,968818,1.08627,10000000,37.0323,145.088,3834,138781,3834
167,B_mid_truth_600k_1100k,20,326.92,35.119,326.92,882043,852617,0.966639,10000000,25.3837,105.404,3994,351214,3994
168,B_mid_truth_600k_1100k,20,326.92,146.719,326.92,998763,1.0412e+06,1.04249,10000000,25.3837,109.112,3974,337683,3974
169,B_mid_truth_600k_1100k,20,326.92,267.509,326.92,998644,1.08204e+06,1.08351,10000000,25.3837,117.099,3954,335610,3954
170,B_mid_truth_600k_1100k,20,326.92,379.109,326.92,1.04438e+06,1.11992e+06,1.07233,10000000,25.3837,120.61,3934,337198,3934
171,B_mid_truth_600k_1100k,20,326.92,499.899,326.92,1.0149e+06,1.1143e+06,1.09794,10000000,25.3837,123.671,3914,337213,3914
172,B_mid_truth_600k_1100k,20,326.92,611.499,326.92,1.05262e+06,1.13492e+06,1.07819,10000000,25.3837,124.81,3894,337338,3894
173,B_mid_truth_600k_1100k,20,326.92,732.289,326.92,1.01946e+06,1.12104e+06,1.09964,10000000,25.3837,126.03,3874,336964,3874
174,B_mid_truth_600k_1100k,20,326.92,843.889,326.92,1.0526e+06,1.13819e+06,1.08131,10000000,25.3837,125.992,3854,337427,3854
175,B_mid_truth_600k_1100k,20,326.92,964.679,326.92,1.01816e+06,1.12255e+06,1.10253,10000000,25.3837,126.787,3834,335992,3834
176,C_bridge_truth_1100k_1200k,20,342.487,35.119,342.487,1.10808e+06,1.10066e+06,0.993295,10000000,20.05,84.6198,3994,597661,3994
177,D_high_truth_gt1200k,20,342.487,146.719,342.487,1.22523e+06,1.29094e+06,1.05363,10000000,20.05,89.3802,3974,584357,3974
178,D_high_truth_gt1200k,20,342.487,267.509,342.487,1.22098e+06,1.33051e+06,1.0897,10000000,20.05,95.4779,3954,583171,3954
179,D_high_truth_gt1200k,20,342.487,379.109,342.487,1.26677e+06,1.36923e+06,1.08088,10000000,20.05,99.1254,3934,583844,3934
180,D_high_truth_gt1200k,20,342.487,499.899,342.487,1.23902e+06,1.36247e+06,1.09964,10000000,20.05,101.454,3914,582830,3914
181,D_high_truth_gt1200k,20,342.487,611.499,342.487,1.27456e+06,1.38406e+06,1.08591,10000000,20.05,102.271,3894,585611,3894
182,D_high_truth_gt1200k,20,342.487,732.289,342.487,1.23946e+06,1.36912e+06,1.10461,10000000,20.05,103.081,3874,582231,3874
183,D_high_truth_gt1200k,20,342.487,843.889,342.487,1.27499e+06,1.38728e+06,1.08807,10000000,20.05,103.603,3854,583405,3854
184,D_high_truth_gt1200k,20,342.487,964.679,342.487,1.24305e+06,1.3706e+06,1.10261,10000000,20.05,103.583,3834,584190,3834
185,B_mid_truth_600k_1100k,20,358.055,35.119,358.055,878287,852035,0.97011,10000000,25.3844,104.241,3994,350822,3994
186,B_mid_truth_600k_1100k,20,358.055,146.719,358.055,996561,1.04075e+06,1.04434,10000000,25.3844,107.782,3974,337931,3974
187,B_mid_truth_600k_1100k,20,358.055,267.509,358.055,993680,1.0809e+06,1.08778,10000000,25.3844,115.297,3954,335918,3954
188,B_mid_truth_600k_1100k,20,358.055,379.109,358.055,1.03946e+06,1.11851e+06,1.07605,10000000,25.3844,118.815,3934,337114,3934
189,B_mid_truth_600k_1100k,20,358.055,499.899,358.055,1.01029e+06,1.11253e+06,1.1012,10000000,25.3844,122.178,3914,336510,3914
190,B_mid_truth_600k_1100k,20,358.055,611.499,358.055,1.04856e+06,1.13315e+06,1.08068,10000000,25.3844,123.085,3894,337086,3894
191,B_mid_truth_600k_1100k,20,358.055,732.289,358.055,1.01329e+06,1.1191e+06,1.10442,10000000,25.3844,124.411,3874,336012,3874
192,B_mid_truth_600k_1100k,20,358.055,843.889,358.055,1.04644e+06,1.13633e+06,1.08591,10000000,25.3844,124.381,3854,336576,3854
193,B_mid_truth_600k_1100k,20,358.055,964.679,358.055,1.01476e+06,1.12056e+06,1.10426,10000000,25.3844,125.014,3834,337073,3834
194,B_mid_truth_600k_1100k,20,373.623,35.119,373.623,745559,699228,0.937857,10000000,37.0323,120.483,3993,151387,3994
195,B_mid_truth_600k_1100k,20,373.623,146.719,373.623,865754,887671,1.02532,10000000,37.0323,122.167,3973,141359,3974
196,B_mid_truth_600k_1100k,20,373.623,267.509,373.623,863304,925285,1.0718,10000000,37.0323,130.807,3953,139809,3954
197,B_mid_truth_600k_1100k,20,373.623,379.109,373.623,908772,964805,1.06166,10000000,37.0323,134.19,3933,140672,3934
